date,schedtime,deptime,carrier,origin,dest,distance,flightnumber,dayweek,daymonth,tailnumber,weather
2004-01-20,840,835,DH,IAD,EWR,213,7299,2,20,N637BR,good
2004-01-20,1710,1700,DH,IAD,EWR,213,7302,2,20,N638BR,good
2004-01-20,1245,1236,DH,IAD,EWR,213,7303,2,20,N638BR,good
2004-01-20,2120,2113,DH,IAD,EWR,213,7304,2,20,N663BR,good
2004-01-20,630,625,DH,IAD,EWR,213,7305,2,20,N311UE,good
2004-01-20,1430,1426,DH,IAD,EWR,213,7307,2,20,N332UE,good
2004-01-20,1630,1624,RU,DCA,EWR,199,2181,2,20,N15555,good
2004-01-20,2100,2052,RU,DCA,EWR,199,2879,2,20,N14562,good
2004-01-20,1359,1357,RU,DCA,EWR,199,2216,2,20,N14920,good
2004-01-20,1700,1650,RU,IAD,EWR,213,2497,2,20,N16951,good
2004-01-20,645,638,RU,DCA,EWR,199,2761,2,20,N26141,good
2004-01-20,1900,1855,RU,IAD,EWR,213,2385,2,20,N26141,good
2004-01-20,900,859,RU,DCA,EWR,199,2582,2,20,N14543,good
2004-01-20,1300,1255,RU,IAD,EWR,213,2367,2,20,N15555,good
2004-01-20,1525,1555,RU,DCA,EWR,199,2261,2,20,N11539,good
2004-01-20,1500,1456,RU,IAD,EWR,213,2156,2,20,N17146,good
2004-01-20,700,708,RU,IAD,EWR,213,2855,2,20,N28518,good
2004-01-21,1455,1455,OH,BWI,JFK,184,5935,3,21,N804CA,good
2004-01-21,1245,1239,DH,IAD,LGA,229,7208,3,21,N705BR,good
2004-01-21,1455,1448,DH,IAD,LGA,229,7211,3,21,N687BR,good
2004-01-21,1715,1714,DH,IAD,LGA,229,7215,3,21,N705BR,good
2004-01-21,2120,2220,DH,IAD,LGA,229,7684,3,21,N698BR,good
2004-01-21,640,702,DH,IAD,LGA,229,7790,3,21,N688BR,good
2004-01-21,1040,1032,DH,IAD,LGA,229,7792,3,21,N687BR,good
2004-01-21,840,836,DH,IAD,JFK,228,7800,3,21,N637BR,good
2004-01-21,1240,1237,DH,IAD,JFK,228,7806,3,21,N656BR,good
2004-01-21,1455,1504,DH,IAD,JFK,228,7808,3,21,N301UE,good
2004-01-21,1645,1639,DH,IAD,JFK,228,7810,3,21,N308UE,good
2004-01-21,1715,1710,DH,IAD,JFK,228,7812,3,21,N333UE,good
2004-01-21,2120,2118,DH,IAD,JFK,228,7814,3,21,N688BR,good
2004-01-21,1610,1603,DH,IAD,JFK,228,7816,3,21,N321UE,good
2004-01-21,1455,1456,DL,DCA,JFK,213,746,3,21,N938DL,good
2004-01-21,630,630,DL,DCA,LGA,214,1740,3,21,N242DL,good
2004-01-21,730,730,DL,DCA,LGA,214,1742,3,21,N224DA,good
2004-01-21,830,831,DL,DCA,LGA,214,1744,3,21,N231DN,good
2004-01-21,930,931,DL,DCA,LGA,214,1746,3,21,N221DL,good
2004-01-21,1030,1031,DL,DCA,LGA,214,1748,3,21,N242DL,good
2004-01-21,1130,1131,DL,DCA,LGA,214,1750,3,21,N224DA,good
2004-01-21,1230,1230,DL,DCA,LGA,214,1752,3,21,N3734B,good
2004-01-21,1330,1332,DL,DCA,LGA,214,1754,3,21,N221DL,good
2004-01-21,1430,1431,DL,DCA,LGA,214,1756,3,21,N242DL,good
2004-01-21,1530,1530,DL,DCA,LGA,214,1758,3,21,N231DN,good
2004-01-21,1630,1632,DL,DCA,LGA,214,1760,3,21,N3734B,good
2004-01-21,1730,1730,DL,DCA,LGA,214,1762,3,21,N221DL,good
2004-01-21,1830,1828,DL,DCA,LGA,214,1764,3,21,N242DL,good
2004-01-21,1930,1928,DL,DCA,LGA,214,1766,3,21,N231DN,good
2004-01-21,2030,2032,DL,DCA,LGA,214,1768,3,21,N225DL,good
2004-01-21,1530,1525,MQ,DCA,JFK,213,4752,3,21,N732MQ,good
2004-01-21,600,555,MQ,DCA,JFK,213,4760,3,21,N709MQ,good
2004-01-21,1830,1830,MQ,DCA,JFK,213,4784,3,21,N719MQ,good
2004-01-21,700,652,MQ,DCA,LGA,214,4952,3,21,N704MQ,good
2004-01-21,800,753,MQ,DCA,LGA,214,4954,3,21,N716MQ,good
2004-01-21,900,857,MQ,DCA,LGA,214,4956,3,21,N730MQ,good
2004-01-21,1100,1050,MQ,DCA,LGA,214,4960,3,21,N704MQ,good
2004-01-21,1300,1252,MQ,DCA,LGA,214,4964,3,21,N716MQ,good
2004-01-21,1400,1349,MQ,DCA,LGA,214,4966,3,21,N717MQ,good
2004-01-21,1500,1452,MQ,DCA,LGA,214,4968,3,21,N719MQ,good
2004-01-21,1600,1556,MQ,DCA,LGA,214,4970,3,21,N720MQ,good
2004-01-21,1700,1653,MQ,DCA,LGA,214,4972,3,21,N713MQ,good
2004-01-21,1900,1853,MQ,DCA,LGA,214,4976,3,21,N723MQ,good
2004-01-21,850,846,UA,IAD,LGA,229,846,3,21,N563UA,good
2004-01-21,630,627,US,DCA,LGA,214,1479,3,21,N730UW,good
2004-01-21,700,659,US,DCA,LGA,214,2160,3,21,N713UW,good
2004-01-21,800,759,US,DCA,LGA,214,2162,3,21,N741UW,good
2004-01-21,900,855,US,DCA,LGA,214,2164,3,21,N766UW,good
2004-01-21,1000,956,US,DCA,LGA,214,2166,3,21,N722UW,good
2004-01-21,1100,1056,US,DCA,LGA,214,2168,3,21,N713UW,good
2004-01-21,1200,1155,US,DCA,LGA,214,2170,3,21,N741UW,good
2004-01-21,1300,1255,US,DCA,LGA,214,2172,3,21,N766UW,good
2004-01-21,1400,1357,US,DCA,LGA,214,2174,3,21,N722UW,good
2004-01-21,1500,1456,US,DCA,LGA,214,2176,3,21,N713UW,good
2004-01-21,1600,1558,US,DCA,LGA,214,2178,3,21,N741UW,good
2004-01-21,1700,1658,US,DCA,LGA,214,2180,3,21,N744UW,good
2004-01-21,1800,1803,US,DCA,LGA,214,2182,3,21,N722UW,good
2004-01-21,1900,1859,US,DCA,LGA,214,2184,3,21,N713UW,good
2004-01-21,2000,1956,US,DCA,LGA,214,2186,3,21,N741UW,good
2004-01-21,2100,2058,US,DCA,LGA,214,2188,3,21,N716UW,good
2004-01-21,700,658,RU,BWI,EWR,169,2703,3,21,N14902,good
2004-01-21,1455,1452,RU,BWI,EWR,169,2403,3,21,N14950,good
2004-01-21,1720,1726,RU,BWI,EWR,169,3372,3,21,N14568,good
2004-01-21,1030,1028,RU,BWI,EWR,169,2303,3,21,N12946,good
2004-01-21,1730,1727,CO,DCA,EWR,199,814,3,21,N12327,good
2004-01-21,1900,1858,CO,DCA,EWR,199,816,3,21,N14601,good
2004-01-21,1300,1256,CO,DCA,EWR,199,808,3,21,N16646,good
2004-01-21,735,728,CO,DCA,EWR,199,806,3,21,N62631,good
2004-01-21,840,859,DH,IAD,EWR,213,7299,3,21,N311UE,good
2004-01-21,1710,1702,DH,IAD,EWR,213,7302,3,21,N694BR,good
2004-01-21,1245,1235,DH,IAD,EWR,213,7303,3,21,N694BR,good
2004-01-21,2120,2145,DH,IAD,EWR,213,7304,3,21,N709BR,good
2004-01-21,630,627,DH,IAD,EWR,213,7305,3,21,N332UE,good
2004-01-21,1430,1424,DH,IAD,EWR,213,7307,3,21,N332UE,good
2004-01-21,645,643,RU,DCA,EWR,199,2761,3,21,N18102,good
2004-01-21,1500,1455,RU,IAD,EWR,213,2156,3,21,N16147,good
2004-01-21,2100,2054,RU,DCA,EWR,199,2879,3,21,N13969,good
2004-01-21,1630,1648,RU,DCA,EWR,199,2181,3,21,N36915,good
2004-01-21,1900,1857,RU,IAD,EWR,213,2385,3,21,N26141,good
2004-01-21,1525,1520,RU,DCA,EWR,199,2261,3,21,N14974,good
2004-01-21,700,659,RU,IAD,EWR,213,2855,3,21,N18556,good
2004-01-21,1359,1356,RU,DCA,EWR,199,2216,3,21,N12946,good
2004-01-21,1700,1654,RU,IAD,EWR,213,2497,3,21,N13903,good
2004-01-21,1300,1251,RU,IAD,EWR,213,2367,3,21,N36915,good
2004-01-21,900,858,RU,DCA,EWR,199,2582,3,21,N16951,good
2004-01-22,1455,1540,OH,BWI,JFK,184,5935,4,22,N949CA,good
2004-01-22,1640,1641,DH,DCA,JFK,213,6155,4,22,N415FJ,good
2004-01-22,1245,1324,DH,IAD,LGA,229,7208,4,22,N705BR,good
2004-01-22,1455,1540,DH,IAD,LGA,229,7211,4,22,N624BR,good
2004-01-22,1715,1715,DH,IAD,LGA,229,7215,4,22,N653BR,good
2004-01-22,2120,2114,DH,IAD,LGA,229,7684,4,22,N692BR,good
2004-01-22,640,642,DH,IAD,LGA,229,7790,4,22,N675BR,good
2004-01-22,1040,1034,DH,IAD,LGA,229,7792,4,22,N623BR,good
2004-01-22,840,830,DH,IAD,JFK,228,7800,4,22,N698BR,good
2004-01-22,1240,1237,DH,IAD,JFK,228,7806,4,22,N631BR,good
2004-01-22,1455,1455,DH,IAD,JFK,228,7808,4,22,N320UE,good
2004-01-22,1645,1642,DH,IAD,JFK,228,7810,4,22,N309UE,good
2004-01-22,1715,1707,DH,IAD,JFK,228,7812,4,22,N301UE,good
2004-01-22,2120,2116,DH,IAD,JFK,228,7814,4,22,N657BR,good
2004-01-22,1610,1607,DH,IAD,JFK,228,7816,4,22,N324UE,good
2004-01-22,1455,1458,DL,DCA,JFK,213,746,4,22,N986DL,good
2004-01-22,630,629,DL,DCA,LGA,214,1740,4,22,N242DL,good
2004-01-22,730,729,DL,DCA,LGA,214,1742,4,22,N221DL,good
2004-01-22,830,831,DL,DCA,LGA,214,1744,4,22,N231DN,good
2004-01-22,930,928,DL,DCA,LGA,214,1746,4,22,N223DZ,good
2004-01-22,1030,1030,DL,DCA,LGA,214,1748,4,22,N232DZ,good
2004-01-22,1130,1129,DL,DCA,LGA,214,1750,4,22,N221DL,good
2004-01-22,1230,1231,DL,DCA,LGA,214,1752,4,22,N231DN,good
2004-01-22,1330,1331,DL,DCA,LGA,214,1754,4,22,N223DZ,good
2004-01-22,1430,1429,DL,DCA,LGA,214,1756,4,22,N232DZ,good
2004-01-22,1530,1530,DL,DCA,LGA,214,1758,4,22,N221DL,good
2004-01-22,1630,1633,DL,DCA,LGA,214,1760,4,22,N3734B,good
2004-01-22,1730,1731,DL,DCA,LGA,214,1762,4,22,N231DN,good
2004-01-22,1830,1831,DL,DCA,LGA,214,1764,4,22,N232DZ,good
2004-01-22,1930,1928,DL,DCA,LGA,214,1766,4,22,N221DL,good
2004-01-22,2030,2033,DL,DCA,LGA,214,1768,4,22,N3734B,good
2004-01-22,1530,1517,MQ,DCA,JFK,213,4752,4,22,N703MQ,good
2004-01-22,600,553,MQ,DCA,JFK,213,4760,4,22,N838MQ,good
2004-01-22,1830,1823,MQ,DCA,JFK,213,4784,4,22,N721MQ,good
2004-01-22,700,730,MQ,DCA,LGA,214,4952,4,22,N814MQ,good
2004-01-22,800,758,MQ,DCA,LGA,214,4954,4,22,N739MQ,good
2004-01-22,900,852,MQ,DCA,LGA,214,4956,4,22,N728MQ,good
2004-01-22,1100,1056,MQ,DCA,LGA,214,4960,4,22,N723MQ,good
2004-01-22,1300,1255,MQ,DCA,LGA,214,4964,4,22,N735MQ,good
2004-01-22,1400,1359,MQ,DCA,LGA,214,4966,4,22,N731MQ,good
2004-01-22,1500,1459,MQ,DCA,LGA,214,4968,4,22,N701MQ,good
2004-01-22,1600,1559,MQ,DCA,LGA,214,4970,4,22,N727MQ,good
2004-01-22,1700,1652,MQ,DCA,LGA,214,4972,4,22,N814MQ,good
2004-01-22,1900,1854,MQ,DCA,LGA,214,4976,4,22,N739MQ,good
2004-01-22,850,847,UA,IAD,LGA,229,846,4,22,N558UA,good
2004-01-22,630,625,US,DCA,LGA,214,1479,4,22,N764UW,good
2004-01-22,700,654,US,DCA,LGA,214,2160,4,22,N708UW,good
2004-01-22,800,754,US,DCA,LGA,214,2162,4,22,N713UW,good
2004-01-22,900,857,US,DCA,LGA,214,2164,4,22,N714UW,good
2004-01-22,1000,955,US,DCA,LGA,214,2166,4,22,N762UW,good
2004-01-22,1100,1055,US,DCA,LGA,214,2168,4,22,N708UW,good
2004-01-22,1200,1153,US,DCA,LGA,214,2170,4,22,N713UW,good
2004-01-22,1300,1255,US,DCA,LGA,214,2172,4,22,N714UW,good
2004-01-22,1400,1355,US,DCA,LGA,214,2174,4,22,N762UW,good
2004-01-22,1500,1456,US,DCA,LGA,214,2176,4,22,N708UW,good
2004-01-22,1600,1559,US,DCA,LGA,214,2178,4,22,N713UW,good
2004-01-22,1700,1658,US,DCA,LGA,214,2180,4,22,N714UW,good
2004-01-22,1800,1759,US,DCA,LGA,214,2182,4,22,N762UW,good
2004-01-22,1900,1900,US,DCA,LGA,214,2184,4,22,N713UW,good
2004-01-22,2000,2011,US,DCA,LGA,214,2186,4,22,N714UW,good
2004-01-22,2100,2139,US,DCA,LGA,214,2188,4,22,N762UW,good
2004-01-22,700,658,RU,BWI,EWR,169,2703,4,22,N11535,good
2004-01-22,1030,1030,RU,BWI,EWR,169,2303,4,22,N13124,good
2004-01-22,1455,1450,RU,BWI,EWR,169,2403,4,22,N14991,good
2004-01-22,1720,1803,RU,BWI,EWR,169,3372,4,22,N13935,good
2004-01-22,1300,1258,CO,DCA,EWR,199,808,4,22,N16607,good
2004-01-22,735,729,CO,DCA,EWR,199,806,4,22,N17663,good
2004-01-22,1900,1855,CO,DCA,EWR,199,816,4,22,N17644,good
2004-01-22,1730,1721,CO,DCA,EWR,199,814,4,22,N27733,good
2004-01-22,840,831,DH,IAD,EWR,213,7299,4,22,N634BR,good
2004-01-22,1710,1706,DH,IAD,EWR,213,7302,4,22,N627BR,good
2004-01-22,1245,1249,DH,IAD,EWR,213,7303,4,22,N627BR,good
2004-01-22,2120,2116,DH,IAD,EWR,213,7304,4,22,N703BR,good
2004-01-22,630,624,DH,IAD,EWR,213,7305,4,22,N315UE,good
2004-01-22,1430,1425,DH,IAD,EWR,213,7307,4,22,N331UE,good
2004-01-22,1359,1356,RU,DCA,EWR,199,2216,4,22,N13935,good
2004-01-22,1525,1522,RU,DCA,EWR,199,2261,4,22,N14568,good
2004-01-22,1630,1627,RU,DCA,EWR,199,2181,4,22,N13969,good
2004-01-22,1300,1307,RU,IAD,EWR,213,2692,4,22,N14514,good
2004-01-22,645,641,RU,DCA,EWR,199,2761,4,22,N13970,good
2004-01-22,1500,1451,RU,IAD,EWR,213,2156,4,22,N34111,good
2004-01-22,1700,1656,RU,IAD,EWR,213,2497,4,22,N16918,good
2004-01-22,700,655,RU,IAD,EWR,213,2855,4,22,N18102,good
2004-01-22,1900,1850,RU,IAD,EWR,213,2385,4,22,N25134,good
2004-01-22,2100,2052,RU,DCA,EWR,199,2879,4,22,N14543,good
2004-01-22,900,854,RU,DCA,EWR,199,2582,4,22,N14543,good
2004-01-23,1455,1622,OH,BWI,JFK,184,5935,5,23,N430CA,good
2004-01-23,1640,1640,DH,DCA,JFK,213,6155,5,23,N423FJ,good
2004-01-23,1245,1239,DH,IAD,LGA,229,7208,5,23,N653BR,good
2004-01-23,1715,1715,DH,IAD,LGA,229,7215,5,23,N705BR,good
2004-01-23,2120,109,DH,IAD,LGA,229,7684,5,23,N668BR,good
2004-01-23,640,634,DH,IAD,LGA,229,7790,5,23,N626BR,good
2004-01-23,1040,1048,DH,IAD,LGA,229,7792,5,23,N693BR,good
2004-01-23,840,832,DH,IAD,JFK,228,7800,5,23,N692BR,good
2004-01-23,1240,1236,DH,IAD,JFK,228,7806,5,23,N634BR,good
2004-01-23,1455,1458,DH,IAD,JFK,228,7808,5,23,N320UE,good
2004-01-23,1645,1642,DH,IAD,JFK,228,7810,5,23,N321UE,good
2004-01-23,1715,1706,DH,IAD,JFK,228,7812,5,23,N308UE,good
2004-01-23,2120,2120,DH,IAD,JFK,228,7814,5,23,N631BR,good
2004-01-23,1610,1609,DH,IAD,JFK,228,7816,5,23,N332UE,good
2004-01-23,1455,1456,DL,DCA,JFK,213,746,5,23,N937DL,good
2004-01-23,630,627,DL,DCA,LGA,214,1740,5,23,N232DZ,good
2004-01-23,730,726,DL,DCA,LGA,214,1742,5,23,N231DN,good
2004-01-23,830,828,DL,DCA,LGA,214,1744,5,23,N225DL,good
2004-01-23,930,928,DL,DCA,LGA,214,1746,5,23,N241DL,good
2004-01-23,1030,1029,DL,DCA,LGA,214,1748,5,23,N232DZ,good
2004-01-23,1130,1128,DL,DCA,LGA,214,1750,5,23,N231DN,good
2004-01-23,1230,1229,DL,DCA,LGA,214,1752,5,23,N225DL,good
2004-01-23,1430,1428,DL,DCA,LGA,214,1756,5,23,N232DZ,good
2004-01-23,1530,1529,DL,DCA,LGA,214,1758,5,23,N231DN,good
2004-01-23,1630,1631,DL,DCA,LGA,214,1760,5,23,N3734B,good
2004-01-23,1730,1732,DL,DCA,LGA,214,1762,5,23,N225DL,good
2004-01-23,1830,1829,DL,DCA,LGA,214,1764,5,23,N232DZ,good
2004-01-23,1930,1929,DL,DCA,LGA,214,1766,5,23,N231DN,good
2004-01-23,2030,2028,DL,DCA,LGA,214,1768,5,23,N3734B,good
2004-01-23,1530,1530,MQ,DCA,JFK,213,4752,5,23,N841MQ,good
2004-01-23,600,553,MQ,DCA,JFK,213,4760,5,23,N730MQ,good
2004-01-23,1830,1827,MQ,DCA,JFK,213,4784,5,23,N727MQ,good
2004-01-23,700,655,MQ,DCA,LGA,214,4952,5,23,N707MQ,good
2004-01-23,800,755,MQ,DCA,LGA,214,4954,5,23,N731MQ,good
2004-01-23,900,850,MQ,DCA,LGA,214,4956,5,23,N701MQ,good
2004-01-23,1100,1047,MQ,DCA,LGA,214,4960,5,23,N727MQ,good
2004-01-23,1300,1253,MQ,DCA,LGA,214,4964,5,23,N701MQ,good
2004-01-23,1400,1358,MQ,DCA,LGA,214,4966,5,23,N702MQ,good
2004-01-23,1700,1655,MQ,DCA,LGA,214,4972,5,23,N726MQ,good
2004-01-23,1900,1858,MQ,DCA,LGA,214,4976,5,23,N738MQ,good
2004-01-23,850,853,UA,IAD,LGA,229,846,5,23,N517UA,good
2004-01-23,630,626,US,DCA,LGA,214,1479,5,23,N725UW,good
2004-01-23,700,656,US,DCA,LGA,214,2160,5,23,N765UW,good
2004-01-23,800,757,US,DCA,LGA,214,2162,5,23,N762UW,good
2004-01-23,900,855,US,DCA,LGA,214,2164,5,23,N768UW,good
2004-01-23,1000,956,US,DCA,LGA,214,2166,5,23,N715UW,good
2004-01-23,1100,1057,US,DCA,LGA,214,2168,5,23,N765UW,good
2004-01-23,1200,1157,US,DCA,LGA,214,2170,5,23,N762UW,good
2004-01-23,1300,1259,US,DCA,LGA,214,2172,5,23,N768UW,good
2004-01-23,1400,1355,US,DCA,LGA,214,2174,5,23,N715UW,good
2004-01-23,1500,1502,US,DCA,LGA,214,2176,5,23,N765UW,good
2004-01-23,1700,1659,US,DCA,LGA,214,2180,5,23,N768UW,good
2004-01-23,1800,1759,US,DCA,LGA,214,2182,5,23,N715UW,good
2004-01-23,1900,1859,US,DCA,LGA,214,2184,5,23,N765UW,good
2004-01-23,2000,1958,US,DCA,LGA,214,2186,5,23,N762UW,good
2004-01-23,2100,2055,US,DCA,LGA,214,2188,5,23,N768UW,good
2004-01-23,1455,1449,RU,BWI,EWR,169,2403,5,23,N12946,good
2004-01-23,1030,1032,RU,BWI,EWR,169,2303,5,23,N16546,good
2004-01-23,1720,1726,RU,BWI,EWR,169,3372,5,23,N21129,good
2004-01-23,700,654,RU,BWI,EWR,169,2703,5,23,N14959,good
2004-01-23,1730,1731,CO,DCA,EWR,199,814,5,23,N63305,good
2004-01-23,1300,1254,CO,DCA,EWR,199,808,5,23,N17620,good
2004-01-23,735,728,CO,DCA,EWR,199,806,5,23,N15659,good
2004-01-23,1900,1849,CO,DCA,EWR,199,816,5,23,N13665,good
2004-01-23,840,833,DH,IAD,EWR,213,7299,5,23,N686BR,good
2004-01-23,1710,1820,DH,IAD,EWR,213,7302,5,23,N680BR,good
2004-01-23,1245,1235,DH,IAD,EWR,213,7303,5,23,N680BR,good
2004-01-23,2120,2239,DH,IAD,EWR,213,7304,5,23,N654BR,good
2004-01-23,630,626,DH,IAD,EWR,213,7305,5,23,N333UE,good
2004-01-23,1430,1427,DH,IAD,EWR,213,7307,5,23,N301UE,good
2004-01-23,2100,2054,RU,DCA,EWR,199,2879,5,23,N14991,good
2004-01-23,1630,1629,RU,DCA,EWR,199,2181,5,23,N26549,good
2004-01-23,700,700,RU,IAD,EWR,213,2855,5,23,N11539,good
2004-01-23,645,641,RU,DCA,EWR,199,2761,5,23,N14993,good
2004-01-23,1500,1451,RU,IAD,EWR,213,2156,5,23,N14143,good
2004-01-23,1900,1851,RU,IAD,EWR,213,2385,5,23,N17108,good
2004-01-23,1300,1252,RU,IAD,EWR,213,2692,5,23,N16502,good
2004-01-23,1525,1528,RU,DCA,EWR,199,2261,5,23,N34111,good
2004-01-23,1700,1657,RU,IAD,EWR,213,2497,5,23,N12569,good
2004-01-23,900,901,RU,DCA,EWR,199,2582,5,23,N15926,good
2004-01-23,1359,1356,RU,DCA,EWR,199,2216,5,23,N16546,good
2004-01-24,1455,1455,OH,BWI,JFK,184,5935,6,24,N442CA,good
2004-01-24,1640,1633,DH,DCA,JFK,213,6155,6,24,N428FJ,good
2004-01-24,1245,1240,DH,IAD,LGA,229,7208,6,24,N693BR,good
2004-01-24,1715,1711,DH,IAD,LGA,229,7215,6,24,N647BR,good
2004-01-24,2120,2119,DH,IAD,LGA,229,7684,6,24,N635BR,good
2004-01-24,840,832,DH,IAD,JFK,228,7800,6,24,N668BR,good
2004-01-24,1240,1305,DH,IAD,JFK,228,7806,6,24,N634BR,good
2004-01-24,1645,1644,DH,IAD,JFK,228,7810,6,24,N313UE,good
2004-01-24,1715,1715,DH,IAD,JFK,228,7812,6,24,N312UE,good
2004-01-24,2120,2125,DH,IAD,JFK,228,7814,6,24,N628BR,good
2004-01-24,1800,1751,DH,IAD,JFK,228,7818,6,24,N321UE,good
2004-01-24,1455,1511,DL,DCA,JFK,213,746,6,24,N913DL,good
2004-01-24,730,730,DL,DCA,LGA,214,1742,6,24,N232DZ,good
2004-01-24,830,829,DL,DCA,LGA,214,1744,6,24,N225DL,good
2004-01-24,1030,1028,DL,DCA,LGA,214,1748,6,24,N231DN,good
2004-01-24,1230,1230,DL,DCA,LGA,214,1752,6,24,N225DL,good
2004-01-24,1430,1428,DL,DCA,LGA,214,1756,6,24,N231DN,good
2004-01-24,1630,1630,DL,DCA,LGA,214,1760,6,24,N225DL,good
2004-01-24,1830,1829,DL,DCA,LGA,214,1764,6,24,N231DN,good
2004-01-24,2030,2031,DL,DCA,LGA,214,1768,6,24,N225DL,good
2004-01-24,1530,1525,MQ,DCA,JFK,213,4752,6,24,N736MQ,good
2004-01-24,600,550,MQ,DCA,JFK,213,4760,6,24,N703MQ,good
2004-01-24,1830,1812,MQ,DCA,JFK,213,4784,6,24,N727MQ,good
2004-01-24,900,931,MQ,DCA,LGA,214,4956,6,24,N711MQ,good
2004-01-24,1300,1319,MQ,DCA,LGA,214,4964,6,24,N700MQ,good
2004-01-24,850,849,UA,IAD,LGA,229,846,6,24,N565UA,good
2004-01-24,700,657,US,DCA,LGA,214,2160,6,24,N754UW,good
2004-01-24,900,919,US,DCA,LGA,214,2164,6,24,N763UW,good
2004-01-24,1100,1058,US,DCA,LGA,214,2168,6,24,N754UW,good
2004-01-24,1300,1259,US,DCA,LGA,214,2172,6,24,N763UW,good
2004-01-24,1500,1457,US,DCA,LGA,214,2176,6,24,N754UW,good
2004-01-24,1700,1656,US,DCA,LGA,214,2180,6,24,N763UW,good
2004-01-24,1900,1854,US,DCA,LGA,214,2184,6,24,N754UW,good
2004-01-24,1455,1453,RU,BWI,EWR,169,2229,6,24,N14945,good
2004-01-24,1720,1715,RU,BWI,EWR,169,3372,6,24,N16927,good
2004-01-24,700,654,RU,BWI,EWR,169,2703,6,24,N12996,good
2004-01-24,1030,1029,RU,BWI,EWR,169,2303,6,24,N15926,good
2004-01-24,1300,1252,CO,DCA,EWR,199,808,6,24,N33608,good
2004-01-24,840,824,DH,IAD,EWR,213,7299,6,24,N640BR,good
2004-01-24,1710,1658,DH,IAD,EWR,213,7302,6,24,N675BR,good
2004-01-24,1245,1240,DH,IAD,EWR,213,7303,6,24,N675BR,good
2004-01-24,2120,2118,DH,IAD,EWR,213,7304,6,24,N654BR,good
2004-01-24,930,929,RU,DCA,EWR,199,2582,6,24,N48901,good
2004-01-24,1500,1456,RU,IAD,EWR,213,2156,6,24,N12135,good
2004-01-24,1600,1556,RU,DCA,EWR,199,2361,6,24,N14505,good
2004-01-24,700,659,RU,IAD,EWR,213,2855,6,24,N15926,good
2004-01-24,645,640,RU,DCA,EWR,199,2761,6,24,N14930,good
2004-01-24,1359,1358,RU,DCA,EWR,199,2216,6,24,N12552,good
2004-01-24,1700,1658,RU,IAD,EWR,213,2497,6,24,N34111,good
2004-01-24,1730,1728,RU,DCA,EWR,199,2097,6,24,N11548,good
2004-01-25,1455,1455,OH,BWI,JFK,184,5935,7,25,N967CA,good
2004-01-25,1640,1656,DH,DCA,JFK,213,6155,7,25,N402FJ,good
2004-01-25,1245,1251,DH,IAD,LGA,229,7208,7,25,N647BR,good
2004-01-25,1455,1455,DH,IAD,LGA,229,7211,7,25,N708BR,good
2004-01-25,1715,1900,DH,IAD,LGA,229,7215,7,25,N698BR,good
2004-01-25,2120,2244,DH,IAD,LGA,229,7684,7,25,N683BR,good
2004-01-25,840,901,DH,IAD,JFK,228,7800,7,25,N634BR,good
2004-01-25,1240,1326,DH,IAD,JFK,228,7806,7,25,N665BR,good
2004-01-25,1455,1452,DH,IAD,JFK,228,7808,7,25,N322UE,good
2004-01-25,1645,1641,DH,IAD,JFK,228,7810,7,25,N332UE,good
2004-01-25,1715,1715,DH,IAD,JFK,228,7812,7,25,N306UE,good
2004-01-25,2120,2122,DH,IAD,JFK,228,7814,7,25,N657BR,bad
2004-01-25,1610,1600,DH,IAD,JFK,228,7816,7,25,N321UE,good
2004-01-25,1455,1535,DL,DCA,JFK,213,746,7,25,N931DL,good
2004-01-25,830,826,DL,DCA,LGA,214,1744,7,25,N231DN,good
2004-01-25,1030,1026,DL,DCA,LGA,214,1748,7,25,N225DL,good
2004-01-25,1130,1128,DL,DCA,LGA,214,1750,7,25,N223DZ,good
2004-01-25,1230,1229,DL,DCA,LGA,214,1752,7,25,N231DN,good
2004-01-25,1330,1330,DL,DCA,LGA,214,1754,7,25,N242DL,good
2004-01-25,1430,1429,DL,DCA,LGA,214,1756,7,25,N225DL,good
2004-01-25,1530,1530,DL,DCA,LGA,214,1758,7,25,N223DZ,good
2004-01-25,1630,1633,DL,DCA,LGA,214,1760,7,25,N231DN,good
2004-01-25,1730,1729,DL,DCA,LGA,214,1762,7,25,N242DL,good
2004-01-25,1830,1829,DL,DCA,LGA,214,1764,7,25,N225DL,good
2004-01-25,1930,1930,DL,DCA,LGA,214,1766,7,25,N223DZ,good
2004-01-25,2030,2031,DL,DCA,LGA,214,1768,7,25,N231DN,good
2004-01-25,1530,1604,MQ,DCA,JFK,213,4752,7,25,N718MQ,good
2004-01-25,925,917,MQ,DCA,JFK,213,4771,7,25,N703MQ,good
2004-01-25,1830,1852,MQ,DCA,JFK,213,4784,7,25,N708MQ,good
2004-01-25,1300,1255,MQ,DCA,LGA,214,4964,7,25,N732MQ,good
2004-01-25,1500,1528,MQ,DCA,LGA,214,4968,7,25,N708MQ,good
2004-01-25,1700,1659,MQ,DCA,LGA,214,4972,7,25,N851MQ,good
2004-01-25,1900,1859,MQ,DCA,LGA,214,4976,7,25,N723MQ,good
2004-01-25,850,845,UA,IAD,LGA,229,846,7,25,N581UA,good
2004-01-25,900,859,US,DCA,LGA,214,2164,7,25,N768UW,good
